id,breed_primary,age,sex,size,env_children,env_dogs,env_cats,contact_state
45501001,Rat Terrier,Senior,Female,Small,NA,TRUE,NA,NV
45491125,Dachshund,Young,Female,Medium,NA,TRUE,NA,NV
45490978,Chihuahua,Senior,Male,Small,TRUE,TRUE,TRUE,NV
45467177,Chihuahua,Young,Male,Small,TRUE,TRUE,TRUE,NV
45466439,Chihuahua,Baby,Male,Small,TRUE,TRUE,NA,NV
45463621,Treeing Walker Coonhound,Baby,Female,Large,TRUE,TRUE,NA,NV
45463513,Dachshund,Young,Male,Small,NA,TRUE,NA,NV
45463397,Xoloitzcuintli / Mexican Hairless,Adult,Female,Small,TRUE,TRUE,NA,NV
45452748,Chihuahua,Senior,Male,Small,NA,TRUE,TRUE,NV
45424358,Miniature Pinscher,Senior,Female,Small,NA,TRUE,NA,NV
45439257,Pit Bull Terrier,Adult,Male,Large,NA,NA,NA,NV
45439150,Pit Bull Terrier,Adult,Female,Medium,NA,NA,NA,NV
45439151,Pit Bull Terrier,Adult,Female,Large,NA,NA,NA,NV
45439218,Pit Bull Terrier,Adult,Male,Large,NA,NA,NA,NV
45439103,Pit Bull Terrier,Adult,Male,Large,NA,NA,NA,NV
45439090,Pit Bull Terrier,Adult,Female,Large,NA,NA,NA,NV
45439110,Pit Bull Terrier,Adult,Male,Large,NA,NA,NA,NV
45421273,Saint Bernard,Adult,Male,Extra Large,NA,TRUE,NA,NV
45414725,Chihuahua,Young,Female,Small,TRUE,TRUE,NA,NV
45414266,Labrador Retriever,Adult,Male,Large,NA,TRUE,NA,NV
45406676,Chihuahua,Young,Female,Small,NA,TRUE,NA,NV
45406605,Beagle,Adult,Male,Medium,NA,TRUE,TRUE,NV
45397802,Australian Shepherd,Senior,Female,Medium,TRUE,TRUE,NA,NV
45388959,Rottweiler,Young,Female,Large,NA,TRUE,NA,AZ
45388946,Rottweiler,Adult,Female,Large,NA,TRUE,NA,AZ
45388932,Hound,Young,Male,Large,TRUE,TRUE,FALSE,AZ
45384405,Dachshund,Young,Female,Small,TRUE,TRUE,TRUE,AZ
45371852,English Springer Spaniel,Young,Male,Medium,TRUE,TRUE,NA,NV
45362628,Cattle Dog,Adult,Male,Medium,TRUE,TRUE,NA,NV
45352291,Beagle,Senior,Female,Medium,NA,TRUE,NA,NV
45351740,Chihuahua,Young,Female,Small,NA,TRUE,TRUE,NV
45350829,Japanese Chin,Young,Male,Small,NA,TRUE,TRUE,NV
45343048,Beagle,Adult,Female,Medium,NA,TRUE,NA,NV
45341174,Whippet,Adult,Female,Medium,NA,NA,NA,AZ
45340265,Miniature Pinscher,Young,Female,Small,NA,TRUE,NA,NV
45340256,Beagle,Senior,Female,Small,NA,TRUE,NA,NV
45336684,Pit Bull Terrier,Senior,Female,Large,NA,NA,NA,NV
45336528,Chihuahua,Baby,Female,Small,NA,TRUE,TRUE,NV
45327133,Chihuahua,Adult,Female,Small,NA,TRUE,NA,NV
45322690,Labrador Retriever,Young,Male,Medium,NA,TRUE,NA,NV
45311039,Saint Bernard,Young,Male,Large,NA,NA,NA,NV
45309135,Pit Bull Terrier,Adult,Male,Medium,NA,TRUE,NA,NV
45297354,Shepherd,Young,Male,Medium,TRUE,NA,NA,NV
45296354,American Bulldog,Adult,Male,Large,TRUE,TRUE,NA,AZ
45289127,Beagle,Adult,Male,Medium,NA,TRUE,NA,NV
45287483,Chihuahua,Adult,Male,Small,NA,NA,NA,NV
45278243,Dogo Argentino,Young,Male,Large,NA,NA,NA,NV
45277653,German Shepherd Dog,Young,Male,Large,NA,NA,NA,NV
45272327,Yorkshire Terrier,Senior,Female,Small,TRUE,TRUE,TRUE,NV
45272220,Beagle,Senior,Male,Medium,NA,TRUE,NA,NV
45263455,Terrier,Adult,Female,Small,NA,TRUE,NA,NV
45261668,Pit Bull Terrier,Adult,Male,Large,NA,NA,NA,NV
45261567,Pit Bull Terrier,Adult,Female,Large,NA,NA,NA,NV
45239758,German Shepherd Dog,Young,Male,Large,NA,TRUE,FALSE,NV
45230264,Doberman Pinscher,Young,Female,Large,NA,TRUE,FALSE,NV
45228475,Terrier,Young,Female,Small,NA,TRUE,NA,NV
45228373,Pit Bull Terrier,Baby,Female,Medium,NA,TRUE,NA,NV
45221744,Mixed Breed,Adult,Male,Small,NA,TRUE,NA,NV
45210808,Catahoula Leopard Dog,Baby,Female,Large,NA,FALSE,FALSE,AZ
45201878,Hound,Adult,Female,Medium,NA,NA,NA,AZ
45183942,Pit Bull Terrier,Adult,Male,Medium,TRUE,TRUE,NA,NV
45183920,Foxhound,Adult,Female,Large,TRUE,TRUE,FALSE,NV
45176293,English Springer Spaniel,Young,Female,Medium,TRUE,TRUE,FALSE,NV
45175750,Boxer,Adult,Male,Large,TRUE,FALSE,TRUE,NV
45170501,Chihuahua,Senior,Male,Small,TRUE,TRUE,TRUE,NV
45169148,Mixed Breed,Young,Female,Small,NA,TRUE,NA,NV
45153915,Pit Bull Terrier,Adult,Female,Large,NA,NA,NA,NV
45147970,Chihuahua,Adult,Male,Small,NA,TRUE,NA,NV
45143789,Staffordshire Bull Terrier,Adult,Female,Medium,NA,TRUE,NA,NV
45143722,Labrador Retriever,Adult,Female,Medium,NA,TRUE,NA,NV
45124189,Pit Bull Terrier,Baby,Male,Medium,NA,NA,NA,AZ
45119219,Pit Bull Terrier,Senior,Female,Medium,NA,NA,NA,NV
45106152,Chihuahua,Adult,Female,Small,NA,TRUE,NA,NV
45087942,Border Collie,Senior,Male,Medium,FALSE,TRUE,FALSE,NV
45087306,Rottweiler,Adult,Male,Medium,FALSE,TRUE,FALSE,NV
45087241,Chihuahua,Senior,Female,Small,TRUE,TRUE,FALSE,NV
45086913,Chihuahua,Adult,Female,Small,TRUE,TRUE,FALSE,NV
45077588,Mastiff,Baby,Female,Large,TRUE,TRUE,NA,NV
45065593,Labrador Retriever,Adult,Female,Medium,TRUE,TRUE,NA,NV
45008008,Boxer,Adult,Male,Medium,TRUE,TRUE,TRUE,NV
44962783,German Shepherd Dog,Young,Male,Large,NA,TRUE,NA,NV
44962776,German Shepherd Dog,Young,Female,Large,NA,TRUE,NA,NV
44962456,Chihuahua,Adult,Female,Small,NA,NA,NA,NV
44952844,Shepherd,Adult,Male,Large,NA,NA,NA,NV
44927832,Labrador Retriever,Adult,Male,Large,TRUE,TRUE,NA,NV
44909817,Chihuahua,Young,Female,Medium,NA,TRUE,TRUE,NV
44899468,Pit Bull Terrier,Senior,Female,Large,NA,TRUE,NA,NV
44880786,Labrador Retriever,Baby,Female,Large,TRUE,TRUE,NA,AZ
44880553,Labrador Retriever,Baby,Female,Large,TRUE,TRUE,NA,AZ
44868296,Chihuahua,Baby,Female,Small,TRUE,TRUE,NA,NV
44863119,Pit Bull Terrier,Adult,Male,Medium,TRUE,TRUE,NA,NV
44854314,Chihuahua,Senior,Male,Medium,NA,TRUE,NA,NV
44852701,Chihuahua,Baby,Female,Small,TRUE,TRUE,NA,NV
44846707,Chihuahua,Young,Female,Small,TRUE,TRUE,NA,NV
44846639,Labrador Retriever,Young,Female,Medium,NA,NA,NA,NV
44844744,Chow Chow,Adult,Male,Large,NA,NA,NA,AZ
44844576,American Bulldog,Adult,Female,Large,NA,NA,NA,AZ
44844513,American Bulldog,Adult,Male,Large,NA,NA,NA,AZ
44844209,Hound,Adult,Female,Large,NA,NA,NA,AZ
44844169,Shepherd,Adult,Male,Large,NA,NA,NA,AZ
44844151,Labrador Retriever,Adult,Female,Large,NA,NA,NA,AZ
44844060,Hound,Adult,Male,Large,NA,NA,NA,AZ
44844042,Labrador Retriever,Adult,Female,Large,NA,NA,NA,AZ
44837688,Pit Bull Terrier,Young,Male,Medium,NA,NA,NA,NV
44837041,Boxer,Young,Male,Medium,NA,NA,NA,NV
44810061,Doberman Pinscher,Young,Male,Large,FALSE,TRUE,NA,NV
44809157,French Bulldog,Adult,Male,Medium,TRUE,TRUE,NA,NV
44809155,Dachshund,Senior,Male,Small,NA,TRUE,NA,NV
44809150,Chihuahua,Adult,Female,Small,NA,TRUE,NA,NV
44803694,Dachshund,Senior,Female,Small,FALSE,TRUE,NA,NV
44801851,Boxer,Young,Male,Large,TRUE,TRUE,NA,NV
44771531,Shar-Pei,Young,Male,Medium,NA,NA,NA,NV
44755411,Chihuahua,Senior,Male,Small,NA,TRUE,NA,NV
44739138,Chihuahua,Senior,Male,Small,NA,NA,NA,NV
44731850,Maltese,Young,Female,Small,TRUE,TRUE,NA,NV
44714242,Pit Bull Terrier,Adult,Male,Large,NA,NA,NA,NV
44713840,English Springer Spaniel,Senior,Male,Medium,NA,TRUE,NA,NV
44712916,Hound,Young,Male,Medium,NA,TRUE,NA,AZ
44712896,Labrador Retriever,Baby,Female,Medium,TRUE,TRUE,NA,AZ
44712583,Pit Bull Terrier,Adult,Male,Large,TRUE,TRUE,NA,AZ
44702167,Beagle,Senior,Female,Medium,TRUE,TRUE,NA,NV
44702151,Standard Poodle,Senior,Female,Large,FALSE,TRUE,NA,NV
44695366,Chihuahua,Adult,Male,Small,NA,TRUE,NA,NV
44685605,Shepherd,Young,Female,Medium,NA,NA,NA,AZ
44618549,Yorkshire Terrier,Young,Female,Small,TRUE,TRUE,NA,NV
44609112,Chihuahua,Senior,Female,Small,TRUE,TRUE,TRUE,NV
44577953,Terrier,Adult,Male,Small,NA,NA,NA,NV
44573885,Labrador Retriever,Baby,Male,Medium,TRUE,TRUE,NA,AZ
44573876,Black Labrador Retriever,Baby,Female,Medium,TRUE,TRUE,NA,AZ
44562239,American Bulldog,Adult,Male,Large,TRUE,TRUE,NA,NV
44531795,Pit Bull Terrier,Young,Female,Medium,NA,NA,NA,NV
44531662,Cattle Dog,Adult,Male,Medium,NA,TRUE,NA,NV
44531185,German Shepherd Dog,Adult,Male,Large,NA,FALSE,FALSE,AZ
44514846,Chihuahua,Young,Male,Small,TRUE,TRUE,NA,NV
44514715,Chihuahua,Senior,Male,Small,FALSE,TRUE,NA,NV
44495870,Chihuahua,Senior,Male,Small,NA,TRUE,NA,NV
44493997,Chihuahua,Adult,Female,Small,NA,TRUE,NA,NV
44487776,Chihuahua,Young,Female,Small,NA,TRUE,NA,NV
44487767,Labrador Retriever,Young,Female,Medium,NA,TRUE,NA,NV
44487671,Labrador Retriever,Adult,Female,Medium,NA,TRUE,NA,NV
44487210,Shepherd,Young,Male,Medium,TRUE,NA,NA,NV
44486942,Pit Bull Terrier,Adult,Male,Large,NA,TRUE,FALSE,NV
44478362,German Shepherd Dog,Adult,Female,Large,NA,NA,NA,NV
44478096,Labrador Retriever,Adult,Female,Large,NA,NA,NA,AZ
44477567,American Bulldog,Adult,Female,Large,NA,NA,NA,AZ
44477699,Chihuahua,Young,Male,Small,NA,TRUE,NA,NV
44470772,German Shepherd Dog,Senior,Female,Large,NA,TRUE,NA,NV
44470769,Dachshund,Senior,Male,Small,NA,TRUE,NA,NV
44470760,Dachshund,Senior,Male,Small,TRUE,TRUE,NA,NV
44458918,Pug,Senior,Male,Small,TRUE,TRUE,NA,NV
44452331,Labrador Retriever,Young,Male,Large,NA,TRUE,NA,NV
44442765,Collie,Baby,Male,Medium,TRUE,TRUE,NA,AZ
44403181,Shepherd,Adult,Female,Medium,TRUE,TRUE,NA,NV
44369330,Chihuahua,Senior,Male,Small,TRUE,TRUE,TRUE,NV
44340754,Beagle,Senior,Female,Medium,NA,TRUE,NA,NV
44325782,Shar-Pei,Adult,Female,Medium,NA,NA,NA,NV
44289051,Chihuahua,Adult,Male,Small,FALSE,TRUE,NA,NV
44255203,Akita,Adult,Female,Extra Large,FALSE,FALSE,FALSE,AZ
44232057,Chihuahua,Young,Male,Small,NA,TRUE,NA,NV
44200288,Labrador Retriever,Senior,Female,Medium,TRUE,TRUE,NA,NV
44186033,Labrador Retriever,Young,Male,Medium,TRUE,TRUE,NA,NV
44180767,Mastiff,Young,Female,Large,NA,TRUE,NA,NV
44161617,Pit Bull Terrier,Young,Male,Large,NA,NA,NA,NV
44148405,Dachshund,Adult,Male,Medium,NA,TRUE,NA,NV
44148385,Italian Greyhound,Adult,Male,Small,TRUE,TRUE,NA,NV
44148335,Chihuahua,Adult,Female,Small,NA,TRUE,NA,NV
44148321,Chihuahua,Adult,Male,Small,NA,TRUE,NA,NV
44148298,Italian Greyhound,Adult,Male,Small,NA,TRUE,NA,NV
44140702,Border Collie,Young,Female,Medium,NA,TRUE,NA,NV
44119010,Beagle,Young,Male,Small,FALSE,TRUE,NA,NV
44118994,Mastiff,Adult,Female,Large,TRUE,TRUE,NA,NV
44118969,Chihuahua,Adult,Female,Small,TRUE,TRUE,NA,NV
44118962,Chihuahua,Adult,Female,Small,TRUE,TRUE,NA,NV
44118935,Xoloitzcuintli / Mexican Hairless,Adult,Male,Small,FALSE,TRUE,NA,NV
44114794,Belgian Shepherd / Malinois,Young,Female,Medium,FALSE,NA,FALSE,NV
44114733,Labrador Retriever,Adult,Male,Large,NA,TRUE,NA,NV
44111114,Terrier,Baby,Female,Small,TRUE,TRUE,TRUE,NV
44106910,Pit Bull Terrier,Adult,Female,Large,NA,TRUE,FALSE,NV
44087563,Chihuahua,Senior,Male,Small,FALSE,TRUE,NA,NV
44070750,Yorkshire Terrier,Young,Male,Small,TRUE,TRUE,NA,NV
44070635,Shih Tzu,Young,Female,Small,FALSE,TRUE,NA,NV
44070486,Labrador Retriever,Baby,Male,Large,TRUE,TRUE,NA,NV
44065965,Dachshund,Young,Male,Medium,TRUE,TRUE,NA,NV
44065273,American Staffordshire Terrier,Adult,Male,Medium,TRUE,TRUE,NA,NV
44022637,Chihuahua,Adult,Female,Small,NA,TRUE,NA,NV
43986905,Hound,Adult,Male,Large,TRUE,TRUE,TRUE,AZ
43986869,Hound,Adult,Male,Large,TRUE,TRUE,TRUE,AZ
43965291,Labrador Retriever,Young,Female,Medium,NA,TRUE,NA,NV
43965236,Staffordshire Bull Terrier,Young,Female,Medium,NA,NA,NA,NV
43917155,Labrador Retriever,Young,Female,Large,NA,NA,NA,NV
43901251,Labrador Retriever,Senior,Female,Medium,FALSE,TRUE,TRUE,NV
43875746,Chihuahua,Young,Female,Small,FALSE,TRUE,NA,NV
43865125,Pit Bull Terrier,Adult,Female,Medium,NA,TRUE,TRUE,NV
43821123,Chow Chow,Adult,Female,Medium,NA,TRUE,NA,NV
43821091,Chow Chow,Adult,Female,Medium,NA,TRUE,NA,NV
43772951,Labrador Retriever,Adult,Male,Large,FALSE,NA,NA,NV
43766428,Pit Bull Terrier,Adult,Female,Medium,TRUE,TRUE,NA,NV
43694707,Chihuahua,Adult,Female,Small,NA,FALSE,FALSE,NV
43694705,Terrier,Adult,Male,Small,NA,TRUE,NA,NV
43694702,Chihuahua,Adult,Female,Small,NA,TRUE,NA,NV
43682686,Pit Bull Terrier,Adult,Female,Medium,NA,TRUE,NA,NV
43663794,Cattle Dog,Adult,Female,Medium,FALSE,FALSE,FALSE,NV
43663762,American Bulldog,Senior,Male,Large,FALSE,TRUE,FALSE,NV
43663743,American Bulldog,Senior,Male,Large,FALSE,FALSE,FALSE,NV
43663728,American Bulldog,Senior,Male,Large,FALSE,FALSE,FALSE,NV
43663713,Pointer,Adult,Female,Medium,NA,TRUE,NA,NV
43663692,Pointer,Adult,Female,Medium,FALSE,TRUE,FALSE,NV
43663610,Pit Bull Terrier,Adult,Female,Medium,TRUE,TRUE,NA,NV
43663589,Pit Bull Terrier,Adult,Female,Large,FALSE,FALSE,FALSE,NV
43663552,Pit Bull Terrier,Senior,Female,Large,FALSE,FALSE,FALSE,NV
43615306,Dogo Argentino,Adult,Female,Large,FALSE,NA,NA,NV
43545868,Labrador Retriever,Young,Female,Medium,NA,NA,NA,NV
43529130,Chihuahua,Young,Male,Small,TRUE,TRUE,NA,NV
43522315,Labrador Retriever,Baby,Female,Small,TRUE,TRUE,NA,NV
43513820,Labrador Retriever,Baby,Female,Small,TRUE,TRUE,NA,NV
43398482,Labrador Retriever,Baby,Female,Large,TRUE,FALSE,TRUE,NV
43391057,Pit Bull Terrier,Young,Male,Large,NA,NA,NA,NV
43385226,Labrador Retriever,Young,Female,Large,NA,TRUE,NA,AZ
43384345,Labrador Retriever,Adult,Female,Large,NA,NA,FALSE,NV
43368770,Pit Bull Terrier,Young,Female,Medium,NA,NA,NA,NV
43368363,Pit Bull Terrier,Adult,Female,Medium,TRUE,TRUE,NA,NV
43357850,Yorkshire Terrier,Young,Male,Small,TRUE,TRUE,NA,NV
43318603,Boxer,Young,Male,Medium,NA,NA,NA,NV
43296279,Hound,Young,Male,Medium,TRUE,TRUE,TRUE,AZ
43283220,Chihuahua,Young,Male,Small,TRUE,TRUE,NA,NV
43270596,Pit Bull Terrier,Young,Female,Medium,TRUE,TRUE,NA,NV
43264663,Mastiff,Adult,Male,Large,NA,TRUE,NA,NV
43188046,Pit Bull Terrier,Adult,Male,Large,NA,TRUE,TRUE,NV
43175667,Pit Bull Terrier,Adult,Female,Large,NA,FALSE,NA,NV
43113459,Pomeranian,Young,Female,Small,TRUE,TRUE,NA,NV
43033099,Pit Bull Terrier,Senior,Female,Medium,TRUE,TRUE,TRUE,NV
42914497,Belgian Shepherd / Malinois,Adult,Female,Medium,TRUE,TRUE,FALSE,NV
42914272,Pit Bull Terrier,Adult,Female,Medium,NA,NA,NA,NV
42899655,Schnauzer,Senior,Male,Medium,TRUE,FALSE,NA,NV
42775362,Chihuahua,Adult,Female,Small,NA,TRUE,NA,AZ
42774946,Chihuahua,Adult,Male,Small,TRUE,TRUE,TRUE,NV
42758223,Maltese,Adult,Male,Small,TRUE,TRUE,NA,NV
42674432,Chihuahua,Young,Male,Small,FALSE,TRUE,NA,NV
42634250,Rottweiler,Young,Female,Large,FALSE,FALSE,FALSE,NV
42625430,American Staffordshire Terrier,Young,Female,Medium,TRUE,NA,NA,NV
42589570,Terrier,Baby,Female,Small,TRUE,TRUE,NA,NV
42589559,American Staffordshire Terrier,Young,Female,Medium,TRUE,FALSE,NA,NV
42589524,Basenji,Senior,Male,Medium,FALSE,TRUE,NA,NV
42589496,Basset Hound,Young,Female,Small,NA,TRUE,NA,NV
42589455,Pit Bull Terrier,Adult,Female,Large,TRUE,TRUE,FALSE,NV
42565420,Parson Russell Terrier,Adult,Male,Small,TRUE,TRUE,NA,NV
42359976,Pit Bull Terrier,Young,Female,Medium,FALSE,TRUE,NA,NV
42340762,Mixed Breed,Young,Female,Medium,NA,FALSE,FALSE,NV
42322513,Chihuahua,Senior,Male,Small,NA,TRUE,NA,NV
42289296,Jindo,Senior,Female,Large,NA,FALSE,FALSE,AZ
42006865,Pit Bull Terrier,Adult,Male,Medium,TRUE,FALSE,NA,NV
42000419,Pit Bull Terrier,Adult,Male,Large,NA,NA,NA,NV
41965530,Chihuahua,Senior,Male,Small,FALSE,TRUE,NA,NV
41902940,Labrador Retriever,Senior,Male,Large,NA,NA,NA,AZ
41829762,German Shepherd Dog,Young,Male,Medium,NA,NA,NA,NV
41824151,American Bulldog,Senior,Male,Medium,NA,TRUE,NA,NV
41648732,Pomeranian,Adult,Female,Small,TRUE,TRUE,NA,NV
41648708,Chihuahua,Adult,Male,Small,TRUE,TRUE,NA,NV
41623960,Dachshund,Adult,Female,Small,NA,TRUE,NA,NV
41531332,German Shepherd Dog,Young,Male,Large,NA,NA,NA,NV
,,,,,,,,
41227791,Mixed Breed,Senior,Male,Large,NA,TRUE,NA,NV
41215195,Pit Bull Terrier,Adult,Male,Large,TRUE,TRUE,FALSE,NV
41197723,Labrador Retriever,Young,Male,Large,NA,NA,NA,NV
40883171,Miniature Pinscher,Adult,Male,Small,NA,TRUE,NA,NV
40784475,Husky,Young,Female,Medium,NA,FALSE,NA,NV
40734432,Pit Bull Terrier,Adult,Male,Medium,NA,NA,NA,NV
40688674,American Staffordshire Terrier,Senior,Male,Large,NA,NA,NA,AZ
40688659,Shar-Pei,Senior,Male,Medium,NA,NA,NA,AZ
40688285,Mixed Breed,Adult,Male,Medium,NA,NA,NA,AZ
40688005,Mixed Breed,Adult,Female,Medium,NA,TRUE,NA,AZ
40687807,Rottweiler,Senior,Female,Large,NA,NA,NA,AZ
40680817,Rottweiler,Senior,Female,Large,NA,NA,NA,AZ
40680663,Shar-Pei,Senior,Female,Medium,NA,TRUE,NA,AZ
40647344,Border Collie,Adult,Male,Large,FALSE,FALSE,NA,NV
40587956,Labrador Retriever,Young,Male,Medium,NA,NA,NA,NV
40119602,Shepherd,Young,Male,Large,TRUE,TRUE,NA,NV
39817512,Australian Shepherd,Adult,Male,Medium,FALSE,FALSE,NA,NV
39667455,American Staffordshire Terrier,Young,Female,Medium,NA,NA,NA,NV
39583342,Labrador Retriever,Young,Male,Large,FALSE,NA,NA,NV
39391562,Dachshund,Adult,Male,Small,FALSE,FALSE,NA,NV
39191423,American Staffordshire Terrier,Adult,Female,Medium,NA,TRUE,NA,NV
38957757,Chihuahua,Adult,Male,Small,NA,TRUE,NA,NV
38806687,Pit Bull Terrier,Adult,Male,Medium,NA,TRUE,NA,NV
38663127,American Staffordshire Terrier,Adult,Female,Large,NA,NA,FALSE,NV
38659033,American Staffordshire Terrier,Adult,Male,Medium,TRUE,TRUE,NA,NV
38370721,Chihuahua,Senior,Male,Small,NA,TRUE,TRUE,NV
38077212,Border Collie,Adult,Female,Medium,NA,TRUE,NA,NV
37716186,Australian Cattle Dog / Blue Heeler,Adult,Male,Large,NA,NA,NA,AZ
37686939,American Staffordshire Terrier,Adult,Male,Large,NA,NA,NA,NV
37399145,Staffordshire Bull Terrier,Young,Female,Medium,TRUE,FALSE,NA,NV
36765299,Siberian Husky,Adult,Female,Large,NA,NA,FALSE,NV
36765151,Siberian Husky,Adult,Male,Large,NA,NA,FALSE,NV
36763186,Siberian Husky,Adult,Female,Large,NA,NA,FALSE,NV
36763047,Siberian Husky,Adult,Male,Large,NA,NA,FALSE,NV
36761845,Siberian Husky,Adult,Male,Medium,NA,NA,FALSE,NV
36761472,Siberian Husky,Senior,Female,Medium,NA,NA,FALSE,NV
35866006,Shepherd,Young,Female,Medium,NA,NA,FALSE,NV
35816586,Pit Bull Terrier,Adult,Male,Large,FALSE,NA,FALSE,NV
35433591,Pit Bull Terrier,Adult,Female,Medium,FALSE,NA,FALSE,NV
35395589,American Bulldog,Adult,Male,Large,NA,NA,NA,NV
35395555,Pit Bull Terrier,Adult,Male,Large,NA,FALSE,NA,NV
35298717,Pit Bull Terrier,Adult,Male,Large,FALSE,NA,FALSE,NV
35274801,Shepherd,Young,Male,Medium,TRUE,TRUE,NA,NV
35103390,Pit Bull Terrier,Adult,Female,Medium,NA,FALSE,FALSE,NV
35031169,Pit Bull Terrier,Adult,Male,Large,FALSE,NA,FALSE,NV
35011875,Pit Bull Terrier,Young,Male,Large,NA,NA,NA,NV
34908896,Pit Bull Terrier,Young,Female,Medium,NA,NA,NA,NV
34649353,Shepherd,Young,Male,Medium,NA,NA,NA,NV
34524348,Shiba Inu,Adult,Female,Small,NA,TRUE,NA,NV
34052037,Staffordshire Bull Terrier,Adult,Female,Medium,NA,NA,NA,NV
33780768,Spaniel,Adult,Male,Medium,NA,NA,NA,NV
33780130,Pit Bull Terrier,Young,Female,Medium,NA,FALSE,FALSE,NV
33588343,Labrador Retriever,Young,Female,Large,NA,TRUE,NA,NV
33425453,Pit Bull Terrier,Young,Male,Medium,NA,NA,NA,NV
33233127,Weimaraner,Adult,Female,Medium,NA,FALSE,FALSE,NV
31317125,Chihuahua,Adult,Female,Small,FALSE,TRUE,FALSE,NV
31299282,Border Collie,Adult,Female,Medium,NA,TRUE,NA,AZ
30649417,Pomeranian,Senior,Male,Small,NA,NA,NA,NV
29558076,American Bulldog,Adult,Male,Extra Large,NA,TRUE,NA,NV
29522362,Corgi,Young,Male,Small,NA,NA,NA,NV
28973123,Boxer,Young,Female,Medium,NA,NA,NA,NV
28741668,Pit Bull Terrier,Adult,Female,Medium,NA,NA,NA,NV
28644289,Chihuahua,Young,Male,Small,TRUE,TRUE,NA,NV
28471870,Labrador Retriever,Young,Female,Medium,TRUE,TRUE,NA,NV
27972742,Pit Bull Terrier,Young,Male,Medium,NA,NA,NA,NV
27572017,Staffordshire Bull Terrier,Adult,Female,Medium,FALSE,NA,FALSE,NV
27521345,Pit Bull Terrier,Young,Male,Medium,NA,NA,NA,NV
27477291,Pit Bull Terrier,Young,Female,Medium,FALSE,FALSE,NA,NV
26737824,Chihuahua,Young,Male,Small,NA,NA,NA,NV
26737234,Spaniel,Young,Female,Small,FALSE,NA,NA,NV
26558887,Pit Bull Terrier,Adult,Male,Large,FALSE,FALSE,FALSE,NV
26363353,Wirehaired Terrier,Young,Male,Small,FALSE,NA,NA,NV
26333998,Pit Bull Terrier,Adult,Male,Large,NA,NA,NA,NV
25630658,Pit Bull Terrier,Young,Female,Medium,NA,NA,NA,NV
25611106,Australian Cattle Dog / Blue Heeler,Young,Male,Medium,FALSE,NA,NA,NV
24296969,Shepherd,Adult,Female,Medium,NA,TRUE,NA,NV
22714514,Spaniel,Young,Male,Small,NA,NA,NA,NV
22316296,Pit Bull Terrier,Young,Male,Medium,NA,NA,NA,NV
21371991,Chihuahua,Young,Male,Small,FALSE,NA,NA,NV
20538958,Pit Bull Terrier,Young,Male,Medium,FALSE,FALSE,FALSE,NV
20346632,Shepherd,Young,Male,Medium,NA,NA,NA,NV
18399413,Siberian Husky,Adult,Male,Medium,NA,NA,NA,NV
17502458,Coonhound,Young,Male,Medium,NA,NA,NA,NV
15953397,Mastiff,Adult,Female,Large,NA,NA,NA,NV
15099386,Pit Bull Terrier,Young,Male,Large,FALSE,NA,NA,NV
15099393,Pit Bull Terrier,Young,Female,Large,NA,FALSE,NA,NV
14944514,Pit Bull Terrier,Young,Male,Medium,NA,NA,NA,NV
14889388,Pit Bull Terrier,Young,Male,Medium,NA,NA,NA,NV
14838677,Pit Bull Terrier,Young,Female,Medium,NA,NA,NA,NV
13558111,Border Collie,Young,Male,Medium,NA,NA,NA,NV
13326032,Boston Terrier,Senior,Female,Small,FALSE,NA,NA,NV
13085754,Border Collie,Young,Male,Medium,FALSE,NA,NA,NV
11037014,Border Collie,Adult,Male,Medium,FALSE,NA,NA,NV
10446173,Otterhound,Adult,Male,Medium,FALSE,FALSE,NA,NV
10354086,Rat Terrier,Adult,Male,Small,FALSE,NA,NA,NV
10226253,Border Collie,Young,Male,Medium,FALSE,FALSE,NA,NV
10076688,Shepherd,Adult,Male,Large,FALSE,FALSE,NA,NV
9302167,Pit Bull Terrier,Young,Female,Medium,NA,FALSE,NA,NV
8894500,German Shepherd Dog,Adult,Female,Medium,NA,NA,NA,NV
8327275,German Shepherd Dog,Young,Male,Medium,NA,NA,NA,NV
8278699,Boxer,Senior,Male,Medium,FALSE,NA,FALSE,NV
5859583,Shepherd,Young,Male,Large,NA,NA,NA,NV
45439084,Pit Bull Terrier,Adult,Male,Medium,NA,NA,NA,NV
46041946,Pit Bull Terrier,Adult,Male,Large,TRUE,NA,NA,UT
46041865,American Bulldog,Baby,Female,Medium,TRUE,TRUE,NA,UT
46041789,Terrier,Young,Female,Small,TRUE,TRUE,NA,UT
46034820,German Shepherd Dog,Baby,Female,Medium,TRUE,TRUE,NA,UT
46012157,Shepherd,Young,Female,Medium,NA,NA,NA,UT
46006746,Chihuahua,Adult,Male,Small,NA,NA,NA,UT
46006745,Pit Bull Terrier,Adult,Female,Small,NA,NA,NA,UT
45990766,Labrador Retriever,Adult,Female,Medium,TRUE,TRUE,NA,UT
45990451,Labrador Retriever,Baby,Male,Medium,TRUE,TRUE,NA,UT
45990442,Labrador Retriever,Baby,Male,Medium,TRUE,TRUE,NA,UT
45990433,Labrador Retriever,Baby,Male,Medium,TRUE,TRUE,NA,UT
45990402,Labrador Retriever,Baby,Male,Medium,TRUE,TRUE,NA,UT
